"ride_id","service_start_to_end","diff_request_accept","diff_accept_pickup","diff_accept_cancel","diff_dropoff_pay"
"3366022","","","","",""
"3295879","","","","",""
"3196294","","","","",""
"3194401","","","","",""
"3065315","","","","",""
"3371714","","13.00","","3.00",""
"3220740","","","","",""
"3236518","","","","",""
"3262607","","","","",""
"3366120","","","","",""
"3035936","","","","",""
"3122200","","","","",""
"3367694","","19.00","","2.00",""
"3087052","","","","",""
"3352335","","","","",""
"3184095","","","","",""
"3088136","","","","",""
"3312548","","18.00","","3.00",""
"3022880","","18.00","","3.00",""
"3130356","","18.00","","3.00",""
"3172217","","","","",""
"3331936","","","","",""
"3327704","","","","",""
"3228908","","","","",""
"3056612","","","","",""
"3275740","","13.00","","2.00",""
"3336381","","","","",""
"3170965","","","","",""
"3090351","","","","",""
"3008857","","","","",""
"3253607","","","","",""
"3095529","","","","",""
"3289889","","","","",""
"3257180","","","","",""
"3006269","","","","",""
"3055042","","","","",""
"3091979","","","","",""
"3317080","","","","",""
"3345918","","","","",""
"3126089","","","","",""
"3049783","","","","",""
"3064793","","","","",""
"3219286","","","","",""
"3201508","","","","",""
"3302502","","","","",""
"3262991","","","","",""
"3047369","","11.00","","7.00",""
"3308626","","","","",""
"3009299","","","","",""
"3071342","","18.00","","9.00",""
"3092444","","","","",""
"3017231","","","","",""
"3126768","","","","",""
"3168201","","","","",""
"3052349","","","","",""
"3086973","","","","",""
"3266787","","","","",""
"3036269","","","","",""
"3002171","","","","",""
"3071403","","","","",""
"3045636","","","","",""
"3000659","","","","",""
"3018533","","","","",""
"3294862","","","","",""
"3001896","","","","",""
"3112004","","","","",""
"3048269","","","","",""
"3004554","","","","",""
"3064872","","","","",""
"3276139","","","","",""
"3291060","","","","",""
"3072798","","","","",""
"3204343","","","","",""
"3358602","","","","",""
"3291290","","15.00","","2.00",""
"3314625","","10.00","","9.00",""
"3264984","","19.00","","10.00",""
"3233987","","","","",""
"3141918","","","","",""
"3029928","","12.00","","5.00",""
"3027822","","","","",""
"3113631","","","","",""
"3261252","","","","",""
"3140705","","13.00","","2.00",""
"3123666","","","","",""
"3300256","","15.00","","4.00",""
"3254757","","","","",""
"3222740","","18.00","","6.00",""
"3222971","","11.00","","5.00",""
"3260590","","","","",""
"3315718","","","","",""
"3247353","","","","",""
"3078425","","","","",""
"3279769","","13.00","","9.00",""
"3135208","","14.00","","8.00",""
"3065040","","","","",""
"3199790","","","","",""
"3315108","","","","",""
"3280977","","","","",""
"3325589","","","","",""
"3229703","","","","",""
"3299855","","20.00","","10.00",""
"3232188","","","","",""
"3129345","","","","",""
"3101235","","","","",""
"3082538","","","","",""
"3013742","","","","",""
"3319573","","16.00","","2.00",""
"3119819","","","","",""
"3332075","","","","",""
"3345399","","","","",""
"3196260","","","","",""
"3341179","","","","",""
"3127593","","","","",""
"3048472","","","","",""
"3004718","","","","",""
"3100950","","19.00","","8.00",""
"3344405","","10.00","","10.00",""
"3126685","","","","",""
"3221192","","","","",""
"3023467","","","","",""
"3346009","","","","",""
"3176862","","","","",""
"3020645","","","","",""
"3108035","","","","",""
"3038898","","","","",""
"3167026","","","","",""
"3212429","","","","",""
"3286164","","","","",""
"3201078","","","","",""
"3043771","","","","",""
"3113426","","","","",""
"3066427","","","","",""
"3302604","","","","",""
"3149634","","","","",""
"3077008","","","","",""
"3237298","","13.00","","9.00",""
"3047306","","","","",""
"3087723","","17.00","","9.00",""
"3351203","","19.00","","9.00",""
"3145537","","","","",""
"3128987","","","","",""
"3330207","","","","",""
"3070935","","","","",""
"3134795","","","","",""
"3236121","","","","",""
"3073189","","","","",""
"3020235","","","","",""
"3262523","","","","",""
"3161517","","","","",""
"3312098","","","","",""
"3106192","","","","",""
"3334747","","","","",""
"3383659","","","","",""
"3040792","","","","",""
"3336769","","","","",""
"3196967","","","","",""
"3008092","","","","",""
"3378818","","","","",""
"3281337","","","","",""
"3011705","","","","",""
"3148799","","10.00","","4.00",""
"3107035","","","","",""
"3357685","","","","",""
"3125822","","10.00","","4.00",""
"3015453","","","","",""
"3273047","","","","",""
"3318398","","","","",""
"3131476","","","","",""
"3226573","","","","",""
"3117758","","","","",""
"3311806","","","","",""
"3042096","","15.00","","8.00",""
"3290728","","12.00","","10.00",""
"3218982","","","","",""
"3305609","","","","",""
"3187572","","","","",""
"3152875","","","","",""
"3317107","","","","",""
"3315236","","","","",""
"3123566","","","","",""
"3018815","","","","",""
"3319288","","","","",""
"3350656","","","","",""
"3154399","","","","",""
"3365648","","","","",""
"3195104","","","","",""
"3351036","","","","",""
"3162369","","","","",""
"3218388","","","","",""
"3011792","","","","",""
"3358522","","","","",""
"3359679","","","","",""
"3348345","","","","",""
"3026505","","","","",""
"3112216","","19.00","","2.00",""
"3194335","","","","",""
"3308965","","","","",""
"3139348","","","","",""
"3047540","","12.00","","3.00",""
"3036703","","20.00","","10.00",""
"3045320","","","","",""
"3283865","","","","",""
"3058868","","","","",""
"3375970","","","","",""
"3227364","","11.00","","4.00",""
"3360710","","","","",""
"3126812","","","","",""
"3097059","","","","",""
"3023512","","","","",""
"3319754","","","","",""
"3312778","","","","",""
"3269172","","","","",""
"3269262","","","","",""
"3073732","","","","",""
"3224084","","","","",""
"3317614","","20.00","","7.00",""
"3207819","","","","",""
"3106152","","","","",""
"3273715","","","","",""
"3371471","","","","",""
"3139273","","","","",""
"3068026","","","","",""
"3300888","","","","",""
"3155308","","","","",""
"3153218","","","","",""
"3233979","","","","",""
"3226117","","","","",""
"3004368","","","","",""
"3050447","","14.00","","10.00",""
"3168509","","","","",""
"3121700","","","","",""
"3321625","","","","",""
"3326556","","","","",""
"3258061","","","","",""
"3183568","","","","",""
"3374968","","","","",""
"3170861","","","","",""
"3063361","","","","",""
"3166881","","","","",""
"3185601","","","","",""
"3287092","","","","",""
"3004984","","","","",""
"3208777","","","","",""
"3035439","","","","",""
"3140685","","15.00","","3.00",""
"3008616","","","","",""
"3148525","","","","",""
"3285004","","","","",""
"3264708","","","","",""
"3359602","","","","",""
"3151908","","","","",""
"3018562","","","","",""
"3370284","","","","",""
"3215083","","","","",""
"3174394","","","","",""
"3078714","","","","",""
"3151502","","","","",""
"3229675","","","","",""
"3087232","","","","",""
"3058319","","","","",""
"3003344","","","","",""
"3253128","","","","",""
"3368269","","","","",""
"3225212","","","","",""
"3159434","","","","",""
"3195805","","","","",""
"3331074","","","","",""
"3005419","","","","",""
"3219852","","","","",""
"3194533","","","","",""
"3232080","","","","",""
"3337967","","","","",""
"3161845","","","","",""
"3336593","","","","",""
"3121392","","","","",""
"3229746","","","","",""
"3149038","","","","",""
"3040755","","","","",""
"3279740","","","","",""
"3081613","","","","",""
"3079188","","","","",""
"3242281","","","","",""
"3157472","","","","",""
"3148171","","20.00","","2.00",""
"3030704","","","","",""
"3284948","","","","",""
"3122237","","","","",""
"3359405","","15.00","","5.00",""
"3014094","","","","",""
"3194209","","","","",""
"3169853","","12.00","","10.00",""
"3243645","","","","",""
"3034791","","","","",""
"3224784","","","","",""
"3354806","","","","",""
"3023969","","","","",""
"3349011","","","","",""
"3212532","","","","",""
"3211379","","","","",""
"3151844","","","","",""
"3329844","","","","",""
"3012348","","","","",""
"3323618","","11.00","","4.00",""
"3047862","","","","",""
"3126677","","","","",""
"3172545","","","","",""
"3137912","","","","",""
"3330660","","","","",""
"3236299","","17.00","","2.00",""
"3139063","","","","",""
"3229664","","","","",""
"3172819","","","","",""
"3260229","","","","",""
"3371688","","","","",""
"3108447","","","","",""
"3230824","","","","",""
"3251940","","15.00","","5.00",""
"3120026","","","","",""
"3136033","","","","",""
"3058956","","","","",""
"3021566","","","","",""
"3214172","","","","",""
"3104547","","","","",""
"3205656","","","","",""
"3002640","","","","",""
"3118905","","","","",""
"3330970","","","","",""
"3192260","","","","",""
"3229576","","","","",""
"3228225","","","","",""
"3352952","","","","",""
"3096753","","","","",""
"3232953","","","","",""
"3116084","","","","",""
"3081895","","","","",""
"3109103","","20.00","","9.00",""
"3129369","","","","",""
"3018907","","10.00","","6.00",""
"3151854","","","","",""
"3127974","","12.00","","5.00",""
"3144783","","","","",""
"3204612","","16.00","","6.00",""
"3219387","","","","",""
"3118118","","","","",""
"3275424","","","","",""
"3190980","","19.00","","5.00",""
"3049900","","","","",""
"3018308","","","","",""
"3377547","","12.00","","7.00",""
"3105126","","19.00","","3.00",""
"3354796","","","","",""
"3315854","","","","",""
"3314179","","","","",""
"3281571","","12.00","","9.00",""
"3116318","","","","",""
"3028641","","","","",""
"3225344","","","","",""
"3117684","","12.00","","2.00",""
"3356757","","","","",""
"3288100","","","","",""
"3248623","","","","",""
"3296235","","","","",""
"3102987","","","","",""
"3028726","","","","",""
"3037049","","","","",""
"3017983","","","","",""
"3102688","","","","",""
"3361357","","","","",""
"3001757","","","","",""
"3142147","","","","",""
"3033805","","","","",""
"3216282","","19.00","","6.00",""
"3138068","","","","",""
"3343017","","","","",""
"3344157","","","","",""
"3041119","","","","",""
"3032008","","","","",""
"3045900","","","","",""
"3369008","","","","",""
"3040267","","","","",""
"3125933","","","","",""
"3221725","","10.00","","2.00",""
"3044311","","","","",""
"3033781","","","","",""
"3333070","","18.00","","10.00",""
"3260258","","11.00","","5.00",""
"3130128","","","","",""
"3066009","","","","",""
"3024489","","","","",""
"3300634","","","","",""
"3224142","","10.00","","9.00",""
"3295070","","20.00","","2.00",""
"3193525","","17.00","","5.00",""
"3270981","","10.00","","6.00",""
"3251727","","","","",""
"3173931","","15.00","","9.00",""
"3270789","","","","",""
"3252228","","","","",""
"3275413","","15.00","","3.00",""
"3289092","","","","",""
"3372247","","","","",""
"3228215","","","","",""
"3243386","","","","",""
"3369293","","","","",""
"3139709","","13.00","","8.00",""
"3128196","","","","",""
"3210554","","","","",""
"3348836","","","","",""
"3160563","","","","",""
"3104907","","","","",""
"3089895","","","","",""
"3270497","","","","",""
"3348721","","","","",""
"3033363","","","","",""
"3219616","","","","",""
"3369080","","","","",""
"3275382","","","","",""
"3077650","","","","",""
"3268800","","","","",""
"3295139","","","","",""
"3232866","","","","",""
"3100085","","13.00","","6.00",""
"3034091","","","","",""
"3349916","","","","",""
"3050952","","10.00","","9.00",""
"3278604","","","","",""
"3349892","","","","",""
"3230662","","","","",""
"3384092","","","","",""
"3206547","","","","",""
"3118427","","","","",""
"3022582","","","","",""
"3202714","","","","",""
"3048498","","","","",""
"3333288","","","","",""
"3253482","","","","",""
"3246002","","","","",""
"3126038","","","","",""
"3315460","","","","",""
"3275724","","","","",""
"3013542","","17.00","","3.00",""
"3105014","","","","",""
"3135172","","19.00","","5.00",""
"3229247","","","","",""
"3140088","","17.00","","10.00",""
"3331270","","","","",""
"3256736","","","","",""
"3124637","","","","",""
"3284629","","","","",""
"3272882","","19.00","","5.00",""
"3085043","","","","",""
"3083229","","","","",""
"3109052","","","","",""
"3249580","","","","",""
"3124734","","","","",""
"3307632","","","","",""
"3371055","","16.00","","7.00",""
"3209792","","","","",""
"3164955","","","","",""
"3269517","","17.00","","5.00",""
"3178773","","","","",""
"3274346","","","","",""
"3213231","","","","",""
"3075243","","","","",""
"3104709","","","","",""
"3013539","","15.00","","3.00",""
"3273125","","","","",""
"3340321","","18.00","","9.00",""
"3179487","","","","",""
"3309562","","","","",""
"3276590","","","","",""
"3242010","","","","",""
"3130161","","","","",""
"3133858","","","","",""
"3256809","","","","",""
"3061797","","12.00","","8.00",""
"3193404","","","","",""
"3147411","","13.00","","5.00",""
"3170266","","","","",""
"3060504","","","","",""
"3085564","","","","",""
"3055922","","13.00","","7.00",""
"3347088","","","","",""
"3311368","","","","",""
"3371341","","","","",""
"3060131","","","","",""
"3030249","","","","",""
"3338651","","","","",""
"3042517","","","","",""
"3231739","","","","",""
"3132552","","","","",""
"3244965","","","","",""
"3374682","","","","",""
"3030903","","","","",""
"3252613","","","","",""
"3081488","","","","",""
"3198101","","","","",""
"3015216","","","","",""
"3171436","","","","",""
"3365656","","","","",""
"3131452","","13.00","","5.00",""
"3217640","","","","",""
"3012213","","","","",""
"3007957","","","","",""
"3383478","","","","",""
"3164353","","","","",""
"3297288","","","","",""
"3379288","","","","",""
"3322290","","","","",""
"3179769","","","","",""
"3141050","","15.00","","8.00",""
"3079687","","","","",""
"3080852","","","","",""
"3279970","","18.00","","9.00",""
"3283232","","","","",""
"3120733","","12.00","","10.00",""
"3123335","","","","",""
"3012992","","","","",""
"3081904","","","","",""
"3165955","","","","",""
"3055005","","","","",""
"3358879","","","","",""
"3225622","","","","",""
"3011133","","20.00","","10.00",""
"3359346","","","","",""
"3262920","","","","",""
"3268329","","","","",""
"3021217","","","","",""
"3235304","","12.00","","8.00",""
"3013209","","","","",""
"3186042","","","","",""
"3031391","","","","",""
"3323406","","","","",""
"3065150","","18.00","","6.00",""
"3018145","","","","",""
